id,name,time
5ac0ee304788d10e1503ba96, 91, 2018-03-06 15:38:17.998106
5ac0ee304788d10e1503ba97, 91, 2018-03-06 15:38:19.015764
5ac0ee304788d10e1503ba98, 91, 2018-03-06 15:38:20.032895
5ac0ee304788d10e1503ba99, 91, 2018-03-06 15:38:21.073679
5ac0ee304788d10e1503ba9a, 91, 2018-03-06 15:38:22.099692
5ac0ee304788d10e1503ba9b, 91, 2018-03-06 15:38:23.122626
5ac0ee304788d10e1503ba9c, 91, 2018-03-06 15:38:25.178804
5ac0ee304788d10e1503ba9d, 91, 2018-03-06 15:38:24.155506
5ac0ee304788d10e1503ba9e, 91, 2018-03-06 15:38:26.208645
5ac0ee304788d10e1503ba9f, 91, 2018-03-06 15:38:27.229339
5ac0ee304788d10e1503baa0, 91, 2018-03-06 15:38:28.249811
5ac0ee304788d10e1503baa1, 91, 2018-03-06 15:38:29.263893
5ac0ee304788d10e1503baa2, 91, 2018-03-06 15:38:30.313211
5ac0ee304788d10e1503baa3, 91, 2018-03-06 15:38:31.356228
5ac0ee304788d10e1503baa4, 91, 2018-03-06 15:38:32.463674
5ac0ee304788d10e1503baa5, 91, 2018-03-06 15:38:34.545393
5ac0ee304788d10e1503baa6, 91, 2018-03-06 15:38:33.527395
5ac0ee304788d10e1503baa7, 91, 2018-03-06 15:38:35.563805
5ac0ee304788d10e1503baa8, 91, 2018-03-06 15:38:36.581720
5ac0ee304788d10e1503baa9, 91, 2018-03-06 15:38:38.614720
5ac0ee304788d10e1503baaa, 91, 2018-03-06 15:38:37.598563
5ac0ee304788d10e1503baab, 91, 2018-03-06 15:38:39.629601
5ac0ee304788d10e1503baac, 91, 2018-03-06 15:38:40.655044
5ac0ee304788d10e1503baad, 91, 2018-03-06 15:38:44.720632
5ac0ee304788d10e1503baae, 91, 2018-03-06 15:38:41.671191
5ac0ee304788d10e1503baaf, 91, 2018-03-06 15:38:45.751933
5ac0ee304788d10e1503bab0, 91, 2018-03-06 15:38:42.686885
5ac0ee304788d10e1503bab1, 91, 2018-03-06 15:38:43.703753
5ac0ee304788d10e1503bab2, 91, 2018-03-06 15:38:46.766712
5ac0ee304788d10e1503bab3, 91, 2018-03-06 15:38:47.786909
5ac0ee304788d10e1503bab4, 91, 2018-03-06 15:38:49.873118
5ac0ee304788d10e1503bab5, 91, 2018-03-06 15:38:48.803737
5ac0ee304788d10e1503bab6, 91, 2018-03-06 15:38:52.077167
5ac0ee304788d10e1503bab7, 91, 2018-03-06 15:38:50.927123
5ac0ee304788d10e1503bab8, 91, 2018-03-06 15:38:54.147637
5ac0ee304788d10e1503bab9, 91, 2018-03-06 15:38:53.091102
5ac0ee304788d10e1503baba, 91, 2018-03-06 15:38:55.192402
5ac0ee304788d10e1503babb, 91, 2018-03-06 15:38:56.223121
5ac0ee304788d10e1503babc, 91, 2018-03-06 15:38:57.248075
5ac0ee304788d10e1503babd, 91, 2018-03-06 15:38:58.267100
5ac0ee304788d10e1503babe, 91, 2018-03-06 15:38:59.314688
5ac0ee304788d10e1503babf, 91, 2018-03-06 15:39:00.349730
5ac0ee304788d10e1503bac0, 91, 2018-03-06 15:39:01.387066
5ac0ee304788d10e1503bac1, 91, 2018-03-06 15:39:02.430070
5ac0ee304788d10e1503bac2, 91, 2018-03-06 15:39:03.449073
5ac0ee304788d10e1503bac3, 91, 2018-03-06 15:39:04.462709
5ac0ee304788d10e1503bac4, 91, 2018-03-06 15:39:05.482607
5ac0ee304788d10e1503bac5, 91, 2018-03-06 15:39:07.536826
5ac0ee304788d10e1503bac6, 91, 2018-03-06 15:39:08.564214
5ac0ee304788d10e1503bac7, 91, 2018-03-06 15:39:06.496564
5ac0ee304788d10e1503bac8, 91, 2018-03-06 15:39:09.605579
5ac0ee304788d10e1503bac9, 91, 2018-03-06 15:39:10.633887
5ac0ee304788d10e1503baca, 91, 2018-03-06 15:39:11.647790
5ac0ee304788d10e1503bacb, 91, 2018-03-06 15:39:12.661887
5ac0ee304788d10e1503bacc, 91, 2018-03-06 15:39:14.723849
5ac0ee304788d10e1503bacd, 91, 2018-03-06 15:39:13.709537
5ac0ee304788d10e1503bace, 91, 2018-03-06 15:39:15.737922
5ac0ee304788d10e1503bacf, 91, 2018-03-06 15:39:16.785039
5ac0ee304788d10e1503bad0, 91, 2018-03-06 15:39:17.826552
5ac0ee304788d10e1503bad1, 91, 2018-03-06 15:39:18.856332
5ac0ee304788d10e1503bad2, 97, 2018-03-06 15:40:27.907246
5ac0ee304788d10e1503bad3, 97, 2018-03-06 15:40:26.863563
5ac0ee304788d10e1503bad4, 97, 2018-03-06 15:40:28.960630
5ac0ee304788d10e1503bad5, 97, 2018-03-06 15:40:29.996615
5ac0ee304788d10e1503bad6, 97, 2018-03-06 15:40:31.064101
5ac0ee304788d10e1503bad7, 97, 2018-03-06 15:40:32.085041
5ac0ee304788d10e1503bad8, 97, 2018-03-06 15:40:33.110337
5ac0ee304788d10e1503bad9, 97, 2018-03-06 15:40:34.144238
5ac0ee304788d10e1503bada, 97, 2018-03-06 15:40:35.162439
5ac0ee304788d10e1503badb, 97, 2018-03-06 15:40:36.179532
5ac0ee304788d10e1503badc, 97, 2018-03-06 15:40:38.213670
5ac0ee304788d10e1503badd, 97, 2018-03-06 15:40:37.199677
5ac0ee304788d10e1503bade, 97, 2018-03-06 15:40:39.230099
5ac0ee304788d10e1503badf, 97, 2018-03-06 15:40:41.262552
5ac0ee304788d10e1503bae0, 97, 2018-03-06 15:40:40.247140
5ac0ee304788d10e1503bae1, 97, 2018-03-06 15:40:42.281849
5ac0ee304788d10e1503bae2, 97, 2018-03-06 15:40:43.305965
5ac0ee304788d10e1503bae3, 97, 2018-03-06 15:40:44.323932
5ac0ee304788d10e1503bae4, 97, 2018-03-06 15:40:45.346606
5ac0ee304788d10e1503bae5, 97, 2018-03-06 15:40:46.362966
5ac0ee304788d10e1503bae6, 97, 2018-03-06 15:40:47.381459
5ac0ee304788d10e1503bae7, 97, 2018-03-06 15:40:48.407365
5ac0ee304788d10e1503bae8, 97, 2018-03-06 15:40:49.423993
5ac0ee304788d10e1503bae9, 97, 2018-03-06 15:40:50.441386
5ac0ee304788d10e1503baea, 97, 2018-03-06 15:40:52.474254
5ac0ee304788d10e1503baeb, 97, 2018-03-06 15:40:51.458072
5ac0ee304788d10e1503baec, 97, 2018-03-06 15:40:53.488269
5ac0ee304788d10e1503baed, 97, 2018-03-06 15:40:54.509400
5ac0ee304788d10e1503baee, 97, 2018-03-06 15:40:56.545362
5ac0ee304788d10e1503baef, 97, 2018-03-06 15:40:55.526034
5ac0ee304788d10e1503baf0, 97, 2018-03-06 15:40:57.567843
5ac0ee304788d10e1503baf1, 97, 2018-03-06 15:40:58.587702
5ac0ee304788d10e1503baf2, 97, 2018-03-06 15:41:00.624071
5ac0ee304788d10e1503baf3, 97, 2018-03-06 15:41:01.644475
5ac0ee304788d10e1503baf4, 97, 2018-03-06 15:40:59.607094
5ac0ee304788d10e1503baf5, 97, 2018-03-06 15:41:02.666249
5ac0ee304788d10e1503baf6, 97, 2018-03-06 15:41:03.685353
5ac0ee304788d10e1503baf7, 97, 2018-03-06 15:41:04.704751
5ac0ee304788d10e1503baf8, 97, 2018-03-06 15:41:05.725359
5ac0ee304788d10e1503baf9, 97, 2018-03-06 15:41:07.761193
5ac0ee304788d10e1503bafa, 97, 2018-03-06 15:41:06.744415
5ac0ee304788d10e1503bafb, 97, 2018-03-06 15:41:08.779314
5ac0ee304788d10e1503bafc, 97, 2018-03-06 15:41:09.801624
5ac0ee304788d10e1503bafd, 97, 2018-03-06 15:41:10.823880
5ac0ee304788d10e1503bafe, 97, 2018-03-06 15:41:11.838966
5ac0ee304788d10e1503baff, 97, 2018-03-06 15:41:12.854179
5ac0ee304788d10e1503bb00, 97, 2018-03-06 15:41:13.869697
5ac0ee304788d10e1503bb01, 97, 2018-03-06 15:41:14.887594
5ac0ee304788d10e1503bb02, 97, 2018-03-06 15:41:15.903088
5ac0ee304788d10e1503bb03, 97, 2018-03-06 15:41:16.918774
5ac0ee304788d10e1503bb04, 97, 2018-03-06 15:41:17.935328
5ac0ee304788d10e1503bb05, 97, 2018-03-06 15:41:18.951911
5ac0ee304788d10e1503bb06, 97, 2018-03-06 15:41:19.978094
5ac0ee304788d10e1503bb07, 97, 2018-03-06 15:41:21.001747
5ac0ee304788d10e1503bb08, 97, 2018-03-06 15:41:22.016179
5ac0ee304788d10e1503bb09, 97, 2018-03-06 15:41:23.063516
5ac0ee304788d10e1503bb0a, 97, 2018-03-06 15:41:24.082527
5ac0ee304788d10e1503bb0b, 97, 2018-03-06 15:41:25.109701
5ac0ee304788d10e1503bb0c, 97, 2018-03-06 15:41:26.130461
5ac0ee304788d10e1503bb0d, 97, 2018-03-06 15:41:27.159376
5ac0ee304788d10e1503bb0e, 102, 2018-03-06 15:41:28.204147
5ac0ee304788d10e1503bb0f, 102, 2018-03-06 15:41:30.302987
5ac0ee304788d10e1503bb10, 102, 2018-03-06 15:41:31.340034
5ac0ee304788d10e1503bb11, 102, 2018-03-06 15:41:29.219263
5ac0ee304788d10e1503bb12, 102, 2018-03-06 15:41:32.407138
5ac0ee304788d10e1503bb13, 102, 2018-03-06 15:41:33.510175
5ac0ee304788d10e1503bb14, 102, 2018-03-06 15:41:35.538064
5ac0ee304788d10e1503bb15, 102, 2018-03-06 15:41:34.524330
5ac0ee304788d10e1503bb16, 102, 2018-03-06 15:41:36.567336
5ac0ee304788d10e1503bb17, 102, 2018-03-06 15:41:37.586617
5ac0ee304788d10e1503bb18, 102, 2018-03-06 15:41:39.653492
5ac0ee304788d10e1503bb19, 102, 2018-03-06 15:41:38.620239
5ac0ee304788d10e1503bb1a, 102, 2018-03-06 15:41:40.692112
5ac0ee304788d10e1503bb1b, 102, 2018-03-06 15:41:41.710724
5ac0ee304788d10e1503bb1c, 102, 2018-03-06 15:41:42.743517
5ac0ee304788d10e1503bb1d, 102, 2018-03-06 15:41:44.810114
5ac0ee304788d10e1503bb1e, 102, 2018-03-06 15:41:45.832836
5ac0ee304788d10e1503bb1f, 102, 2018-03-06 15:41:46.852396
5ac0ee304788d10e1503bb20, 102, 2018-03-06 15:41:47.976555
5ac0ee304788d10e1503bb21, 102, 2018-03-06 15:41:43.765026
5ac0ee304788d10e1503bb22, 102, 2018-03-06 15:41:48.994322
5ac0ee304788d10e1503bb23, 102, 2018-03-06 15:41:50.031571
5ac0ee304788d10e1503bb24, 102, 2018-03-06 15:41:51.046113
5ac0ee304788d10e1503bb25, 102, 2018-03-06 15:41:52.062830
5ac0ee304788d10e1503bb26, 102, 2018-03-06 15:41:53.082313
5ac0ee304788d10e1503bb27, 102, 2018-03-06 15:41:54.228336
5ac0ee304788d10e1503bb28, 102, 2018-03-06 15:41:55.514688
5ac0ee304788d10e1503bb29, 102, 2018-03-06 15:41:57.597358
5ac0ee304788d10e1503bb2a, 102, 2018-03-06 15:41:56.576702
5ac0ee304788d10e1503bb2b, 102, 2018-03-06 15:41:58.611666
5ac0ee304788d10e1503bb2c, 102, 2018-03-06 15:41:59.658244
5ac0ee304788d10e1503bb2d, 102, 2018-03-06 15:42:00.672366
5ac0ee304788d10e1503bb2e, 102, 2018-03-06 15:42:01.726995
5ac0ee304788d10e1503bb2f, 102, 2018-03-06 15:42:02.761562
5ac0ee304788d10e1503bb30, 102, 2018-03-06 15:42:03.792700
5ac0ee304788d10e1503bb31, 102, 2018-03-06 15:42:04.892290
5ac0ee304788d10e1503bb32, 102, 2018-03-06 15:42:06.079528
5ac0ee304788d10e1503bb33, 102, 2018-03-06 15:42:07.103254
5ac0ee304788d10e1503bb34, 102, 2018-03-06 15:42:09.437126
5ac0ee304788d10e1503bb35, 102, 2018-03-06 15:42:10.789692
5ac0ee304788d10e1503bb36, 102, 2018-03-06 15:42:08.207013
5ac0ee304788d10e1503bb37, 102, 2018-03-06 15:42:11.973022
5ac0ee304788d10e1503bb38, 102, 2018-03-06 15:42:13.059381
5ac0ee304788d10e1503bb39, 102, 2018-03-06 15:42:14.258317
5ac0ee304788d10e1503bb3a, 102, 2018-03-06 15:42:15.707105
5ac0ee304788d10e1503bb3b, 102, 2018-03-06 15:42:16.810897
5ac0ee304788d10e1503bb3c, 102, 2018-03-06 15:42:17.907163
5ac0ee304788d10e1503bb3d, 102, 2018-03-06 15:42:18.958531
5ac0ee304788d10e1503bb3e, 102, 2018-03-06 15:42:19.972024
5ac0ee304788d10e1503bb3f, 102, 2018-03-06 15:42:20.985509
5ac0ee304788d10e1503bb40, 102, 2018-03-06 15:42:21.998887
5ac0ee304788d10e1503bb41, 102, 2018-03-06 15:42:23.057713
5ac0ee304788d10e1503bb42, 102, 2018-03-06 15:42:24.073543
5ac0ee304788d10e1503bb43, 102, 2018-03-06 15:42:25.136125
5ac0ee304788d10e1503bb44, 102, 2018-03-06 15:42:26.157772
5ac0ee304788d10e1503bb45, 102, 2018-03-06 15:42:27.178487
5ac0ee304788d10e1503bb46, 102, 2018-03-06 15:42:28.196624
5ac0ee304788d10e1503bb47, 102, 2018-03-06 15:42:29.212495
5ac0ee304788d10e1503bb48, 102, 2018-03-06 15:42:30.230233
5ac0ee304788d10e1503bb49, 102, 2018-03-06 15:42:31.254480
5ac0ee304788d10e1503bb4a, 95, 2018-03-06 15:42:33.301974
5ac0ee304788d10e1503bb4b, 95, 2018-03-06 15:42:34.320946
5ac0ee304788d10e1503bb4c, 95, 2018-03-06 15:42:35.334844
5ac0ee304788d10e1503bb4d, 95, 2018-03-06 15:42:36.354603
5ac0ee304788d10e1503bb4e, 95, 2018-03-06 15:42:37.373798
5ac0ee304788d10e1503bb4f, 95, 2018-03-06 15:42:38.390721
5ac0ee304788d10e1503bb50, 95, 2018-03-06 15:42:39.408500
5ac0ee304788d10e1503bb51, 95, 2018-03-06 15:42:40.430995
5ac0ee304788d10e1503bb52, 95, 2018-03-06 15:42:41.446436
5ac0ee304788d10e1503bb53, 95, 2018-03-06 15:42:42.463086
5ac0ee304788d10e1503bb54, 95, 2018-03-06 15:42:43.478855
5ac0ee304788d10e1503bb55, 95, 2018-03-06 15:42:44.492896
5ac0ee304788d10e1503bb56, 95, 2018-03-06 15:42:45.506766
5ac0ee304788d10e1503bb57, 95, 2018-03-06 15:42:47.539264
5ac0ee304788d10e1503bb58, 95, 2018-03-06 15:42:46.523148
5ac0ee304788d10e1503bb59, 95, 2018-03-06 15:42:48.616517
5ac0ee304788d10e1503bb5a, 95, 2018-03-06 15:42:50.678952
5ac0ee304788d10e1503bb5b, 95, 2018-03-06 15:42:49.665334
5ac0ee304788d10e1503bb5c, 95, 2018-03-06 15:42:51.742071
5ac0ee304788d10e1503bb5d, 95, 2018-03-06 15:42:52.798045
5ac0ee304788d10e1503bb5e, 95, 2018-03-06 15:42:53.817265
5ac0ee304788d10e1503bb5f, 95, 2018-03-06 15:42:54.853845
5ac0ee304788d10e1503bb60, 95, 2018-03-06 15:42:55.873147
5ac0ee304788d10e1503bb61, 95, 2018-03-06 15:42:56.903173
5ac0ee304788d10e1503bb62, 95, 2018-03-06 15:42:58.958804
5ac0ee304788d10e1503bb63, 95, 2018-03-06 15:42:57.934761
5ac0ee304788d10e1503bb64, 95, 2018-03-06 15:43:00.000715
5ac0ee304788d10e1503bb65, 95, 2018-03-06 15:43:02.035534
5ac0ee304788d10e1503bb66, 95, 2018-03-06 15:43:03.053039
5ac0ee304788d10e1503bb67, 95, 2018-03-06 15:43:01.015725
5ac0ee304788d10e1503bb68, 95, 2018-03-06 15:43:04.070023
5ac0ee304788d10e1503bb69, 95, 2018-03-06 15:43:05.090324
5ac0ee304788d10e1503bb6a, 95, 2018-03-06 15:43:09.181674
5ac0ee304788d10e1503bb6b, 95, 2018-03-06 15:43:07.137670
5ac0ee304788d10e1503bb6c, 95, 2018-03-06 15:43:06.123706
5ac0ee304788d10e1503bb6d, 95, 2018-03-06 15:43:08.157052
5ac0ee304788d10e1503bb6e, 95, 2018-03-06 15:43:11.213574
5ac0ee304788d10e1503bb6f, 95, 2018-03-06 15:43:10.197009
5ac0ee304788d10e1503bb70, 95, 2018-03-06 15:43:12.232706
5ac0ee304788d10e1503bb71, 95, 2018-03-06 15:43:13.261271
5ac0ee304788d10e1503bb72, 95, 2018-03-06 15:43:14.285159
5ac0ee304788d10e1503bb73, 95, 2018-03-06 15:43:15.304828
5ac0ee304788d10e1503bb74, 95, 2018-03-06 15:43:16.327381
5ac0ee304788d10e1503bb75, 95, 2018-03-06 15:43:17.351950
5ac0ee304788d10e1503bb76, 95, 2018-03-06 15:43:18.376247
5ac0ee304788d10e1503bb77, 95, 2018-03-06 15:43:22.473259
5ac0ee304788d10e1503bb78, 95, 2018-03-06 15:43:19.427178
5ac0ee304788d10e1503bb79, 95, 2018-03-06 15:43:23.647044
5ac0ee304788d10e1503bb7a, 95, 2018-03-06 15:43:25.972185
5ac0ee304788d10e1503bb7b, 95, 2018-03-06 15:43:20.441013
5ac0ee304788d10e1503bb7c, 95, 2018-03-06 15:43:28.009120
5ac0ee304788d10e1503bb7d, 95, 2018-03-06 15:43:29.023058
5ac0ee304788d10e1503bb7e, 95, 2018-03-06 15:43:21.456281
5ac0ee304788d10e1503bb7f, 95, 2018-03-06 15:43:24.796739
5ac0ee304788d10e1503bb80, 95, 2018-03-06 15:43:26.988082
5ac0ee304788d10e1503bb81, 95, 2018-03-06 15:43:30.037520
5ac0ee304788d10e1503bb82, 95, 2018-03-06 15:43:31.054494
5ac0ee304788d10e1503bb83, 95, 2018-03-06 15:43:32.153756
5ac0ee304788d10e1503bb84, 95, 2018-03-06 15:43:33.387121
5ac0ee304788d10e1503bb85, 95, 2018-03-06 15:43:34.787146
5ac0ee304788d10e1503bb86, 89, 2018-03-06 15:44:32.101885
5ac0ee304788d10e1503bb87, 89, 2018-03-06 15:44:33.166903
5ac0ee304788d10e1503bb88, 89, 2018-03-06 15:44:35.262433
5ac0ee304788d10e1503bb89, 89, 2018-03-06 15:44:36.292997
5ac0ee304788d10e1503bb8a, 89, 2018-03-06 15:44:34.182141
5ac0ee304788d10e1503bb8b, 89, 2018-03-06 15:44:37.375284
5ac0ee304788d10e1503bb8c, 89, 2018-03-06 15:44:38.388913
5ac0ee304788d10e1503bb8d, 89, 2018-03-06 15:44:39.482450
5ac0ee304788d10e1503bb8e, 85, 2018-03-06 15:44:43.598923
5ac0ee304788d10e1503bb8f, 85, 2018-03-06 15:44:44.612930
5ac0ee304788d10e1503bb90, 85, 2018-03-06 15:44:45.626876
5ac0ee304788d10e1503bb91, 85, 2018-03-06 15:44:46.641002
5ac0ee304788d10e1503bb92, 85, 2018-03-06 15:44:47.655571
5ac0ee304788d10e1503bb93, 85, 2018-03-06 15:44:48.677236
5ac0ee304788d10e1503bb94, 85, 2018-03-06 15:44:49.696745
